cutlgZ, 1,  1,P19,25,       0,     173
cutlgZ, 1,  1,P28,34,       0,     144
cutlgZ, 1,  1,P26,32,       0,     145
cutlgZ, 1,  1, P2,08,       0,     217
cutlgZ, 1,  1,P24,30,       0,     124
cutlgZ, 1,  1,P13,19,       0,     160
cutlgZ, 1,  1,P11,17,       0,     191
cutlgZ, 1,  1, t7,06,       0,     234
cutlgZ, 1,  1,P17,23,       0,     139
cutlgZ, 1,  1,P20,26,       0,     161
cutlgZ, 1,  1, t5,04,       0,     334
cutlgZ, 1,  1,P15,21,       0,     156
cutlgZ, 1,  1,P22,28,       0,     206
cutlgZ, 1,  1, t3,02,       0,     278
cutlgZ, 1,  1, P9,15,       0,     205
cutlgZ, 1,  1, t1,00,       0,     672
cutlgZ, 1,  1, P7,13,       0,     245
cutlgZ, 1,  1, P5,11,       0,     216
UhFrxI, 1,  1,P18,24,       0,     156
UhFrxI, 1,  1, P3,09,       0,     189
UhFrxI, 1,  1,P29,35,       0,     187
UhFrxI, 1,  1,P25,31,       0,      72
UhFrxI, 1,  1,P27,33,       0,     164
UhFrxI, 1,  1, P1,07,       0,     239
UhFrxI, 1,  1,P10,16,       0,     187
UhFrxI, 1,  1,P12,18,       0,     182
UhFrxI, 1,  1,P16,22,       0,     161
UhFrxI, 1,  1, t4,03,       1,     277
UhFrxI, 1,  1, t6,05,       0,     223
UhFrxI, 1,  1,P14,20,       0,     160
UhFrxI, 1,  1,P21,27,       0,     150
UhFrxI, 1,  1, t2,01,       0,     297
UhFrxI, 1,  1, P8,14,       0,     226
UhFrxI, 1,  1, P6,12,       0,     252
UhFrxI, 1,  1, P4,10,       0,     199
UhFrxI, 1,  1,P23,29,       0,     155
UhFrxI, 1,  1,P19,25,       0,     161
UhFrxI, 1,  1,P28,34,       0,     137
UhFrxI, 1,  1,P26,32,       0,     124
UhFrxI, 1,  1, P2,08,       0,     223
UhFrxI, 1,  1,P24,30,       0,     193
UhFrxI, 1,  1,P13,19,       0,     160
UhFrxI, 1,  1,P11,17,       0,     176
UhFrxI, 1,  1, t7,06,       0,     236
UhFrxI, 1,  1,P17,23,       0,     163
UhFrxI, 1,  1,P20,26,       0,     143
UhFrxI, 1,  1, t5,04,       0,     255
UhFrxI, 1,  1,P15,21,       0,     195
UhFrxI, 1,  1,P22,28,       0,     176
UhFrxI, 1,  1, t3,02,       0,     271
UhFrxI, 1,  1, P9,15,       0,     176
UhFrxI, 1,  1, t1,00,       0,     671
UhFrxI, 1,  1, P7,13,       0,     286
UhFrxI, 1,  1, P5,11,       0,     206
TmMFqr, 1,  1,P18,24,       0,     159
TmMFqr, 1,  1, P3,09,       0,     206
TmMFqr, 1,  1,P29,35,       0,     238
TmMFqr, 1,  1,P25,31,       0,      86
TmMFqr, 1,  1,P27,33,       0,     154
TmMFqr, 1,  1, P1,07,       0,     212
TmMFqr, 1,  1,P10,16,       0,     241
TmMFqr, 1,  1,P12,18,       0,     182
TmMFqr, 1,  1,P16,22,       0,     154
TmMFqr, 1,  1, t4,03,       1,     282
TmMFqr, 1,  1, t6,05,       0,     230
TmMFqr, 1,  1,P14,20,       0,     140
TmMFqr, 1,  1,P21,27,       0,     186
TmMFqr, 1,  1, t2,01,       0,     307
TmMFqr, 1,  1, P8,14,       0,     215
TmMFqr, 1,  1, P6,12,       0,     229
TmMFqr, 1,  1, P4,10,       0,     207
TmMFqr, 1,  1,P23,29,       0,     155
TmMFqr, 1,  1,P19,25,       0,     163
TmMFqr, 1,  1,P28,34,       0,     149
TmMFqr, 1,  1,P26,32,       0,     138
TmMFqr, 1,  1, P2,08,       0,     236
TmMFqr, 1,  1,P24,30,       0,     172
TmMFqr, 1,  1,P13,19,       0,     159
TmMFqr, 1,  1,P11,17,       0,     203
TmMFqr, 1,  1, t7,06,       0,     267
TmMFqr, 1,  1,P17,23,       0,     144
TmMFqr, 1,  1,P20,26,       0,     174
TmMFqr, 1,  1, t5,04,       0,     313
TmMFqr, 1,  1,P15,21,       0,     175
TmMFqr, 1,  1,P22,28,       0,     102
TmMFqr, 1,  1, t3,02,       0,     253
TmMFqr, 1,  1, P9,15,       0,     153
TmMFqr, 1,  1, t1,00,       0,     694
TmMFqr, 1,  1, P7,13,       0,     209
TmMFqr, 1,  1, P5,11,       0,     230
lAheBN, 1,  1,P18,24,       0,     117
lAheBN, 1,  1, P3,09,       0,     161
lAheBN, 1,  1,P29,35,       0,     108
lAheBN, 1,  1,P25,31,       0,      71
lAheBN, 1,  1,P27,33,       0,     135
lAheBN, 1,  1, P1,07,       0,     149
lAheBN, 1,  1,P10,16,       0,     125
lAheBN, 1,  1,P12,18,       0,     137
lAheBN, 1,  1,P16,22,       0,     138
lAheBN, 1,  1, t4,03,       1,     180
lAheBN, 1,  1, t6,05,       0,     175
lAheBN, 1,  1,P14,20,       0,     145
lAheBN, 1,  1,P21,27,       0,     128
lAheBN, 1,  1, t2,01,       0,     160
lAheBN, 1,  1, P8,14,       0,     136
lAheBN, 1,  1, P6,12,       0,     140
lAheBN, 1,  1, P4,10,       0,     163
lAheBN, 1,  1,P23,29,       0,     138
lAheBN, 1,  1,P19,25,       0,     173
lAheBN, 1,  1,P28,34,       0,     157
lAheBN, 1,  1,P26,32,       0,     125
lAheBN, 1,  1, P2,08,       0,     200
lAheBN, 1,  1,P24,30,       0,     140
lAheBN, 1,  1,P13,19,       0,     143
lAheBN, 1,  1,P11,17,       0,     145
lAheBN, 1,  1, t7,06,       0,     395
lAheBN, 1,  1,P17,23,       0,     149
lAheBN, 1,  1,P20,26,       0,     143
lAheBN, 1,  1, t5,04,       0,     180
lAheBN, 1,  1,P15,21,       0,     147
lAheBN, 1,  1,P22,28,       0,     143
lAheBN, 1,  1, t3,02,       0,     132
lAheBN, 1,  1, P9,15,       0,     167
lAheBN, 1,  1, t1,00,       0,     100
lAheBN, 1,  1, P7,13,       0,     122
lAheBN, 1,  1, P5,11,       0,     164
dvSkSl, 1,  1,P18,24,       0,     148
dvSkSl, 1,  1, P3,09,       0,     150
dvSkSl, 1,  1,P29,35,       0,     112
dvSkSl, 1,  1,P25,31,       0,      98
dvSkSl, 1,  1,P27,33,       0,     155
dvSkSl, 1,  1, P1,07,       0,     131
dvSkSl, 1,  1,P10,16,       0,     147
dvSkSl, 1,  1,P12,18,       0,     127
dvSkSl, 1,  1,P16,22,       0,     124
dvSkSl, 1,  1, t4,03,       1,     157
dvSkSl, 1,  1, t6,05,       0,     156
dvSkSl, 1,  1,P14,20,       0,     132
dvSkSl, 1,  1,P21,27,       0,     102
dvSkSl, 1,  1, t2,01,       0,     155
dvSkSl, 1,  1, P8,14,       0,     140
dvSkSl, 1,  1, P6,12,       0,     142
dvSkSl, 1,  1, P4,10,       0,     176
dvSkSl, 1,  1,P23,29,       0,     145
dvSkSl, 1,  1,P19,25,       0,     168
dvSkSl, 1,  1,P28,34,       0,     163
dvSkSl, 1,  1,P26,32,       0,      90
dvSkSl, 1,  1, P2,08,       0,     212
dvSkSl, 1,  1,P24,30,       0,     154
dvSkSl, 1,  1,P13,19,       0,     125
dvSkSl, 1,  1,P11,17,       0,     110
dvSkSl, 1,  1, t7,06,       0,     389
dvSkSl, 1,  1,P17,23,       0,     144
dvSkSl, 1,  1,P20,26,       0,     129
dvSkSl, 1,  1, t5,04,       0,     189
dvSkSl, 1,  1,P15,21,       0,     133
dvSkSl, 1,  1,P22,28,       0,     140
dvSkSl, 1,  1, t3,02,       0,     152
dvSkSl, 1,  1, P9,15,       0,     184
dvSkSl, 1,  1, t1,00,       0,     136
dvSkSl, 1,  1, P7,13,       0,     165
dvSkSl, 1,  1, P5,11,       0,     136
DUaomU, 1,  1,P18,24,       0,     130
DUaomU, 1,  1, P3,09,       0,     175
DUaomU, 1,  1,P29,35,       0,     135
DUaomU, 1,  1,P25,31,       0,      62
DUaomU, 1,  1,P27,33,       0,     137
DUaomU, 1,  1, P1,07,       0,     358
DUaomU, 1,  1,P10,16,       0,     166
DUaomU, 1,  1,P12,18,       0,     120
DUaomU, 1,  1,P16,22,       0,     153
DUaomU, 1,  1, t4,03,       1,     191
DUaomU, 1,  1, t6,05,       0,     151
DUaomU, 1,  1,P14,20,       0,     153
DUaomU, 1,  1,P21,27,       0,     132
DUaomU, 1,  1, t2,01,       0,     148
DUaomU, 1,  1, P8,14,       0,     133
DUaomU, 1,  1, P6,12,       0,     138
DUaomU, 1,  1, P4,10,       0,     154
DUaomU, 1,  1,P23,29,       0,     144
DUaomU, 1,  1,P19,25,       0,     164
DUaomU, 1,  1,P28,34,       0,     154
DUaomU, 1,  1,P26,32,       0,     154
DUaomU, 1,  1, P2,08,       0,     221
DUaomU, 1,  1,P24,30,       0,     157
DUaomU, 1,  1,P13,19,       0,     147
DUaomU, 1,  1,P11,17,       0,     134
DUaomU, 1,  1, t7,06,       0,     189
DUaomU, 1,  1,P17,23,       0,     125
DUaomU, 1,  1,P20,26,       0,     137
DUaomU, 1,  1, t5,04,       0,     183
DUaomU, 1,  1,P15,21,       0,     133
DUaomU, 1,  1,P22,28,       0,     132
DUaomU, 1,  1, t3,02,       0,     124
DUaomU, 1,  1, P9,15,       0,     138
DUaomU, 1,  1, t1,00,       0,     114
DUaomU, 1,  1, P7,13,       0,     147
DUaomU, 1,  1, P5,11,       0,     190
sFqeoG, 1,  1,P18,24,       0,     126
sFqeoG, 1,  1, P3,09,       0,     202
sFqeoG, 1,  1,P29,35,       0,     164
sFqeoG, 1,  1,P25,31,       0,      55
sFqeoG, 1,  1,P27,33,       0,     161
sFqeoG, 1,  1, P1,07,       0,     208
sFqeoG, 1,  1,P10,16,       0,     182
sFqeoG, 1,  1,P12,18,       0,     162
sFqeoG, 1,  1,P16,22,       0,     155
sFqeoG, 1,  1, t4,03,       1,     167
sFqeoG, 1,  1, t6,05,       0,     173
sFqeoG, 1,  1,P14,20,       0,     156
sFqeoG, 1,  1,P21,27,       0,     157
sFqeoG, 1,  1, t2,01,       0,     125
sFqeoG, 1,  1, P8,14,       0,     123
sFqeoG, 1,  1, P6,12,       0,     144
sFqeoG, 1,  1, P4,10,       0,     149
sFqeoG, 1,  1,P23,29,       0,     168
sFqeoG, 1,  1,P19,25,       0,     173
sFqeoG, 1,  1,P28,34,       0,     127
sFqeoG, 1,  1,P26,32,       0,     136
sFqeoG, 1,  1, P2,08,       0,     129
sFqeoG, 1,  1,P24,30,       0,     132
sFqeoG, 1,  1,P13,19,       0,     146
sFqeoG, 1,  1,P11,17,       0,     135
sFqeoG, 1,  1, t7,06,       0,     385
sFqeoG, 1,  1,P17,23,       0,     146
sFqeoG, 1,  1,P20,26,       0,     125
sFqeoG, 1,  1, t5,04,       0,     172
sFqeoG, 1,  1,P15,21,       0,     145
sFqeoG, 1,  1,P22,28,       0,     124
sFqeoG, 1,  1, t3,02,       0,     141
sFqeoG, 1,  1, P9,15,       0,     126
sFqeoG, 1,  1, t1,00,       0,     109
sFqeoG, 1,  1, P7,13,       0,     138
sFqeoG, 1,  1, P5,11,       0,     164
QBfZUq, 1,  1,P18,24,       0,     139
QBfZUq, 1,  1, P3,09,       0,     104
QBfZUq, 1,  1,P29,35,       0,     133
QBfZUq, 1,  1,P25,31,       0,      93
QBfZUq, 1,  1,P27,33,       0,     128
QBfZUq, 1,  1, P1,07,       0,     136
QBfZUq, 1,  1,P10,16,       0,     141
QBfZUq, 1,  1,P12,18,       0,     131
QBfZUq, 1,  1,P16,22,       0,     124
QBfZUq, 1,  1, t4,03,       1,     112
QBfZUq, 1,  1, t6,05,       0,     123
QBfZUq, 1,  1,P14,20,       0,     177
QBfZUq, 1,  1,P21,27,       0,     135
QBfZUq, 1,  1, t2,01,       0,     118
QBfZUq, 1,  1, P8,14,       0,     127
QBfZUq, 1,  1, P6,12,       0,     122
QBfZUq, 1,  1, P4,10,       0,     130
QBfZUq, 1,  1,P23,29,       0,     148
QBfZUq, 1,  1,P19,25,       0,     145
QBfZUq, 1,  1,P28,34,       0,     138
QBfZUq, 1,  1,P26,32,       0,     110
QBfZUq, 1,  1, P2,08,       0,     122
QBfZUq, 1,  1,P24,30,       0,     115
QBfZUq, 1,  1,P13,19,       0,     119
QBfZUq, 1,  1,P11,17,       0,     129
QBfZUq, 1,  1, t7,06,       0,     146
QBfZUq, 1,  1,P17,23,       0,     142
QBfZUq, 1,  1,P20,26,       0,     128
QBfZUq, 1,  1, t5,04,       0,     163
QBfZUq, 1,  1,P15,21,       0,     114
QBfZUq, 1,  1,P22,28,       0,     107
QBfZUq, 1,  1, t3,02,       0,     132
QBfZUq, 1,  1, P9,15,       0,     107
QBfZUq, 1,  1, t1,00,       0,     119
QBfZUq, 1,  1, P7,13,       0,     201
QBfZUq, 1,  1, P5,11,       0,     178
ruKEXD, 1,  1,P18,24,       0,     160
ruKEXD, 1,  1, P3,09,       0,     109
ruKEXD, 1,  1,P29,35,       0,     120
ruKEXD, 1,  1,P25,31,       0,      71
ruKEXD, 1,  1,P27,33,       0,     125
ruKEXD, 1,  1, P1,07,       0,     123
ruKEXD, 1,  1,P10,16,       0,     106
ruKEXD, 1,  1,P12,18,       0,     155
ruKEXD, 1,  1,P16,22,       0,     114
ruKEXD, 1,  1, t4,03,       1,     105
ruKEXD, 1,  1, t6,05,       0,     131
ruKEXD, 1,  1,P14,20,       0,     165
ruKEXD, 1,  1,P21,27,       0,     127
ruKEXD, 1,  1, t2,01,       0,     134
ruKEXD, 1,  1, P8,14,       0,     152
ruKEXD, 1,  1, P6,12,       0,     170
ruKEXD, 1,  1, P4,10,       0,     134
ruKEXD, 1,  1,P23,29,       0,     147
ruKEXD, 1,  1,P19,25,       0,     128
ruKEXD, 1,  1,P28,34,       0,     129
ruKEXD, 1,  1,P26,32,       0,     118
ruKEXD, 1,  1, P2,08,       0,     123
ruKEXD, 1,  1,P24,30,       0,     114
ruKEXD, 1,  1,P13,19,       0,     118
ruKEXD, 1,  1,P11,17,       0,     133
ruKEXD, 1,  1, t7,06,       0,     158
ruKEXD, 1,  1,P17,23,       0,     144
ruKEXD, 1,  1,P20,26,       0,     116
ruKEXD, 1,  1, t5,04,       0,     199
ruKEXD, 1,  1,P15,21,       0,     109
ruKEXD, 1,  1,P22,28,       0,     133
ruKEXD, 1,  1, t3,02,       0,     131
ruKEXD, 1,  1, P9,15,       0,     116
ruKEXD, 1,  1, t1,00,       0,      99
ruKEXD, 1,  1, P7,13,       0,     205
ruKEXD, 1,  1, P5,11,       0,     100
OWmJlX, 1,  1,P18,24,       0,     139
OWmJlX, 1,  1, P3,09,       0,     124
OWmJlX, 1,  1,P29,35,       0,     132
OWmJlX, 1,  1,P25,31,       0,      61
OWmJlX, 1,  1,P27,33,       0,     125
OWmJlX, 1,  1, P1,07,       0,      97
OWmJlX, 1,  1,P10,16,       0,     129
OWmJlX, 1,  1,P12,18,       0,     122
OWmJlX, 1,  1,P16,22,       0,     138
OWmJlX, 1,  1, t4,03,       1,     198
OWmJlX, 1,  1, t6,05,       0,     124
OWmJlX, 1,  1,P14,20,       0,     154
OWmJlX, 1,  1,P21,27,       0,     133
OWmJlX, 1,  1, t2,01,       0,     139
OWmJlX, 1,  1, P8,14,       0,     107
OWmJlX, 1,  1, P6,12,       0,     186
OWmJlX, 1,  1, P4,10,       0,     150
OWmJlX, 1,  1,P23,29,       0,     101
OWmJlX, 1,  1,P19,25,       0,     154
OWmJlX, 1,  1,P28,34,       0,     124
OWmJlX, 1,  1,P26,32,       0,     113
OWmJlX, 1,  1, P2,08,       0,     167
OWmJlX, 1,  1,P24,30,       0,     136
OWmJlX, 1,  1,P13,19,       0,     151
OWmJlX, 1,  1,P11,17,       0,     145
OWmJlX, 1,  1, t7,06,       0,     161
OWmJlX, 1,  1,P17,23,       0,     140
OWmJlX, 1,  1,P20,26,       0,     130
OWmJlX, 1,  1, t5,04,       0,     154
OWmJlX, 1,  1,P15,21,       0,     125
OWmJlX, 1,  1,P22,28,       0,     130
OWmJlX, 1,  1, t3,02,       0,     124
OWmJlX, 1,  1, P9,15,       0,     122
OWmJlX, 1,  1, t1,00,       0,     112
OWmJlX, 1,  1, P7,13,       0,     165
OWmJlX, 1,  1, P5,11,       0,     166
VbaJGp, 1,  1,P18,24,       0,     130
VbaJGp, 1,  1, P3,09,       0,     132
VbaJGp, 1,  1,P29,35,       0,     125
VbaJGp, 1,  1,P25,31,       0,      77
VbaJGp, 1,  1,P27,33,       0,     166
VbaJGp, 1,  1, P1,07,       0,     148
VbaJGp, 1,  1,P10,16,       0,     152
VbaJGp, 1,  1,P12,18,       0,     123
VbaJGp, 1,  1,P16,22,       0,     140
VbaJGp, 1,  1, t4,03,       1,      92
VbaJGp, 1,  1, t6,05,       0,     111
VbaJGp, 1,  1,P14,20,       0,     125
VbaJGp, 1,  1,P21,27,       0,     130
VbaJGp, 1,  1, t2,01,       0,     124
VbaJGp, 1,  1, P8,14,       0,     121
VbaJGp, 1,  1, P6,12,       0,     163
VbaJGp, 1,  1, P4,10,       0,     180
VbaJGp, 1,  1,P23,29,       0,     145
VbaJGp, 1,  1,P19,25,       0,     176
VbaJGp, 1,  1,P28,34,       0,     137
VbaJGp, 1,  1,P26,32,       0,     113
VbaJGp, 1,  1, P2,08,       0,     115
VbaJGp, 1,  1,P24,30,       0,     102
VbaJGp, 1,  1,P13,19,       0,     169
VbaJGp, 1,  1,P11,17,       0,     141
VbaJGp, 1,  1, t7,06,       0,     124
VbaJGp, 1,  1,P17,23,       0,     125
VbaJGp, 1,  1,P20,26,       0,     106
VbaJGp, 1,  1, t5,04,       0,     118
VbaJGp, 1,  1,P15,21,       0,     129
VbaJGp, 1,  1,P22,28,       0,     122
VbaJGp, 1,  1, t3,02,       0,     128
VbaJGp, 1,  1, P9,15,       0,     134
VbaJGp, 1,  1, t1,00,       0,     136
VbaJGp, 1,  1, P7,13,       0,     138
VbaJGp, 1,  1, P5,11,       0,     195
ZtHAeV, 1,  1,P18,24,       0,     125
ZtHAeV, 1,  1, P3,09,       0,     134
ZtHAeV, 1,  1,P29,35,       0,     136
ZtHAeV, 1,  1,P25,31,       0,      54
ZtHAeV, 1,  1,P27,33,       0,     134
ZtHAeV, 1,  1, P1,07,       0,     332
ZtHAeV, 1,  1,P10,16,       0,     135
ZtHAeV, 1,  1,P12,18,       0,     119
ZtHAeV, 1,  1,P16,22,       0,     136
ZtHAeV, 1,  1, t4,03,       1,     135
ZtHAeV, 1,  1, t6,05,       0,     125
ZtHAeV, 1,  1,P14,20,       0,     111
ZtHAeV, 1,  1,P21,27,       0,     107
ZtHAeV, 1,  1, t2,01,       0,     121
ZtHAeV, 1,  1, P8,14,       0,     123
ZtHAeV, 1,  1, P6,12,       0,     108
ZtHAeV, 1,  1, P4,10,       0,     117
ZtHAeV, 1,  1,P23,29,       0,     119
ZtHAeV, 1,  1,P19,25,       0,     142
ZtHAeV, 1,  1,P28,34,       0,     132
ZtHAeV, 1,  1,P26,32,       0,     131
ZtHAeV, 1,  1, P2,08,       0,      98
ZtHAeV, 1,  1,P24,30,       0,     139
ZtHAeV, 1,  1,P13,19,       0,     128
ZtHAeV, 1,  1,P11,17,       0,     194
ZtHAeV, 1,  1, t7,06,       0,     114
ZtHAeV, 1,  1,P17,23,       0,     139
ZtHAeV, 1,  1,P20,26,       0,     161
ZtHAeV, 1,  1, t5,04,       0,     162
ZtHAeV, 1,  1,P15,21,       0,     139
ZtHAeV, 1,  1,P22,28,       0,     136
ZtHAeV, 1,  1, t3,02,       0,     125
ZtHAeV, 1,  1, P9,15,       0,     124
ZtHAeV, 1,  1, t1,00,       0,     144
ZtHAeV, 1,  1, P7,13,       0,     148
ZtHAeV, 1,  1, P5,11,       0,     135
OSxWCV, 1,  1,P18,24,       0,     142
OSxWCV, 1,  1, P3,09,       0,     103
OSxWCV, 1,  1,P29,35,       0,     131
OSxWCV, 1,  1,P25,31,       0,      55
OSxWCV, 1,  1,P27,33,       0,     144
OSxWCV, 1,  1, P1,07,       0,     330
OSxWCV, 1,  1,P10,16,       0,     207
OSxWCV, 1,  1,P12,18,       0,     137
OSxWCV, 1,  1,P16,22,       0,     132
OSxWCV, 1,  1, t4,03,       1,     159
OSxWCV, 1,  1, t6,05,       0,     125
OSxWCV, 1,  1,P14,20,       0,     141
OSxWCV, 1,  1,P21,27,       0,     118
OSxWCV, 1,  1, t2,01,       0,     117
OSxWCV, 1,  1, P8,14,       0,     122
OSxWCV, 1,  1, P6,12,       0,     139
OSxWCV, 1,  1, P4,10,       0,     131
OSxWCV, 1,  1,P23,29,       0,     118
OSxWCV, 1,  1,P19,25,       0,     155
OSxWCV, 1,  1,P28,34,       0,     143
OSxWCV, 1,  1,P26,32,       0,     128
OSxWCV, 1,  1, P2,08,       0,     124
OSxWCV, 1,  1,P24,30,       0,     127
OSxWCV, 1,  1,P13,19,       0,     126
OSxWCV, 1,  1,P11,17,       0,     118
OSxWCV, 1,  1, t7,06,       0,     134
OSxWCV, 1,  1,P17,23,       0,     160
OSxWCV, 1,  1,P20,26,       0,     135
OSxWCV, 1,  1, t5,04,       0,     154
OSxWCV, 1,  1,P15,21,       0,     137
OSxWCV, 1,  1,P22,28,       0,     135
OSxWCV, 1,  1, t3,02,       0,     143
OSxWCV, 1,  1, P9,15,       0,     111
OSxWCV, 1,  1, t1,00,       0,     113
OSxWCV, 1,  1, P7,13,       0,     133
OSxWCV, 1,  1, P5,11,       0,     131
vlUBuW, 1,  1,P18,24,       0,     153
vlUBuW, 1,  1, P3,09,       0,     135
vlUBuW, 1,  1,P29,35,       0,     112
vlUBuW, 1,  1,P25,31,       0,      71
vlUBuW, 1,  1,P27,33,       0,     112
vlUBuW, 1,  1, P1,07,       0,     335
vlUBuW, 1,  1,P10,16,       0,     166
vlUBuW, 1,  1,P12,18,       0,     123
vlUBuW, 1,  1,P16,22,       0,     136
vlUBuW, 1,  1, t4,03,       1,     147
vlUBuW, 1,  1, t6,05,       0,     135
vlUBuW, 1,  1,P14,20,       0,     108
vlUBuW, 1,  1,P21,27,       0,     132
vlUBuW, 1,  1, t2,01,       0,     116
vlUBuW, 1,  1, P8,14,       0,     114
vlUBuW, 1,  1, P6,12,       0,     166
vlUBuW, 1,  1, P4,10,       0,     119
vlUBuW, 1,  1,P23,29,       0,     141
vlUBuW, 1,  1,P19,25,       0,     172
vlUBuW, 1,  1,P28,34,       0,     157
vlUBuW, 1,  1,P26,32,       0,     130
vlUBuW, 1,  1, P2,08,       0,     126
vlUBuW, 1,  1,P24,30,       0,     125
vlUBuW, 1,  1,P13,19,       0,     142
vlUBuW, 1,  1,P11,17,       0,     123
vlUBuW, 1,  1, t7,06,       0,     145
vlUBuW, 1,  1,P17,23,       0,     122
vlUBuW, 1,  1,P20,26,       0,     116
vlUBuW, 1,  1, t5,04,       0,     160
vlUBuW, 1,  1,P15,21,       0,     125
vlUBuW, 1,  1,P22,28,       0,     119
vlUBuW, 1,  1, t3,02,       0,     114
vlUBuW, 1,  1, P9,15,       0,     171
vlUBuW, 1,  1, t1,00,       0,     140
vlUBuW, 1,  1, P7,13,       0,     131
vlUBuW, 1,  1, P5,11,       0,     124
dVrBbP, 1,  1,P18,24,       0,     128
dVrBbP, 1,  1, P3,09,       0,     133
dVrBbP, 1,  1,P29,35,       0,     146
dVrBbP, 1,  1,P25,31,       0,     104
dVrBbP, 1,  1,P27,33,       0,     123
dVrBbP, 1,  1, P1,07,       0,     139
dVrBbP, 1,  1,P10,16,       0,     135
dVrBbP, 1,  1,P12,18,       0,     124
dVrBbP, 1,  1,P16,22,       0,     138
dVrBbP, 1,  1, t4,03,       1,     138
dVrBbP, 1,  1, t6,05,       0,     137
dVrBbP, 1,  1,P14,20,       0,     132
dVrBbP, 1,  1,P21,27,       0,     152
dVrBbP, 1,  1, t2,01,       0,     137
dVrBbP, 1,  1, P8,14,       0,     123
dVrBbP, 1,  1, P6,12,       0,     143
dVrBbP, 1,  1, P4,10,       0,     132
dVrBbP, 1,  1,P23,29,       0,     128
dVrBbP, 1,  1,P19,25,       0,     151
dVrBbP, 1,  1,P28,34,       0,     126
dVrBbP, 1,  1,P26,32,       0,     134
dVrBbP, 1,  1, P2,08,       0,     100
dVrBbP, 1,  1,P24,30,       0,     131
dVrBbP, 1,  1,P13,19,       0,      98
dVrBbP, 1,  1,P11,17,       0,     129
dVrBbP, 1,  1, t7,06,       0,     147
dVrBbP, 1,  1,P17,23,       0,     134
dVrBbP, 1,  1,P20,26,       0,     132
dVrBbP, 1,  1, t5,04,       0,     356
dVrBbP, 1,  1,P15,21,       0,     163
dVrBbP, 1,  1,P22,28,       0,     145
dVrBbP, 1,  1, t3,02,       0,     119
dVrBbP, 1,  1, P9,15,       0,     118
dVrBbP, 1,  1, t1,00,       0,     115
dVrBbP, 1,  1, P7,13,       0,     179
dVrBbP, 1,  1, P5,11,       0,     117
tzncFN, 1,  1,P18,24,       0,     131
tzncFN, 1,  1, P3,09,       0,     124
tzncFN, 1,  1,P29,35,       0,     149
tzncFN, 1,  1,P25,31,       0,      80
tzncFN, 1,  1,P27,33,       0,      95
tzncFN, 1,  1, P1,07,       0,     126
tzncFN, 1,  1,P10,16,       0,     140
tzncFN, 1,  1,P12,18,       0,     137
tzncFN, 1,  1,P16,22,       0,     118
